runid,date,model,hidden_dim,algorithm,dataset,epochs,time elapsed,record_train_acc,record_test_acc,last_train_acc,last_test_acc,target density/prune,final l1 norm,learning rate,optimizer,momentum,percent zeros,irmv1_gradnorm penalty,irmv1_penalty_anneal_iter,pgd_anneal_iter,orig 28x28,ts,te,fraction z,pgd skip,rho tolerance,run notes
0,2025-04-08 10:29:26,EBD,390,oracle,mnistcifar,50,34.024170875549316,0.8338000255823136,0.7860000067949295,0.8830000247955322,0.7600000190734864,1.0,24.109909057617188,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:30:12,EBD,390,oracle,mnistcifar,50,34.18412947654724,0.8374000292420387,0.7860000139474869,0.8663000267744064,0.7710000139474869,1.0,24.818056106567383,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:30:57,EBD,390,oracle,mnistcifar,50,33.82191705703735,0.849700031042099,0.7969999980926513,0.8822000215649605,0.7640000188350677,1.0,24.558692932128906,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:31:43,EBD,390,oracle,mnistcifar,50,34.043328046798706,0.846200021982193,0.7870000147819519,0.8719000255465508,0.7530000060796738,1.0,19.946243286132812,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:32:28,EBD,390,oracle,mnistcifar,50,34.23106932640076,0.8425000258684159,0.8010000228881836,0.8821000209450722,0.759000016450882,1.0,26.883560180664062,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:33:14,EBD,390,oracle,mnistcifar,50,34.11071968078613,0.8310000271201133,0.7969999998807907,0.8794000199437142,0.7700000041723252,1.0,20.192424774169922,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:33:59,EBD,390,oracle,mnistcifar,50,33.77735257148743,0.8490000245571137,0.790000011920929,0.8544000212550164,0.762000008225441,1.0,24.875438690185547,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:34:46,EBD,390,oracle,mnistcifar,50,34.47419810295105,0.8402000294923783,0.7860000121593476,0.8690000245571137,0.7520000213384628,1.0,18.693389892578125,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:35:31,EBD,390,oracle,mnistcifar,50,33.97148394584656,0.829400025844574,0.7900000154972077,0.8522000229358673,0.7720000350475311,1.0,17.469858169555664,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:36:17,EBD,390,oracle,mnistcifar,50,34.144278049468994,0.8307000292539597,0.7930000054836274,0.8705000193119049,0.7640000188350677,1.0,20.057477951049805,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:37:01,EBD,390,oracle,mnistcifar,50,33.42304706573486,0.8361000227928161,0.7920000243186951,0.8662000249624252,0.7480000233650208,1.0,20.63941192626953,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:37:47,EBD,390,oracle,mnistcifar,50,34.23319149017334,0.8420000259280205,0.8000000005960465,0.8711000208854676,0.7810000276565552,1.0,21.956247329711914,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:38:32,EBD,390,oracle,mnistcifar,50,33.87227988243103,0.844500023663044,0.7920000338554383,0.8734000198841095,0.7670000231266022,1.0,23.069746017456055,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:39:17,EBD,390,oracle,mnistcifar,50,34.15389561653137,0.8640000230073929,0.7970000219345093,0.8736000200510025,0.7390000104904175,1.0,22.703685760498047,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:40:03,EBD,390,oracle,mnistcifar,50,34.404722452163696,0.8558000242114067,0.800000033378601,0.8787000227570534,0.7760000056028367,1.0,25.522804260253906,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:40:50,EBD,390,oracle,mnistcifar,50,34.353883266448975,0.8718000218868256,0.794000015258789,0.8885000168681144,0.7700000351667404,1.0,21.498868942260742,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:41:36,EBD,390,oracle,mnistcifar,50,34.150773763656616,0.8758000243902206,0.7920000153779984,0.881100026845932,0.7660000294446945,1.0,21.803871154785156,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:42:20,EBD,390,oracle,mnistcifar,50,33.411627531051636,0.8480000230073929,0.7910000145435333,0.8757000207901001,0.7630000197887421,1.0,21.838924407958984,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 10:43:06,EBD,390,oracle,mnistcifar,50,33.97007966041565,0.8461000247001648,0.794000015258789,0.8879000245928764,0.7630000090599061,1.0,22.69944953918457,0.006,adam,None,0.0,0.0,400,1200,False,0.28,0.6,None,None,None,running batch notes
