runid,date,model,hidden_dim,algorithm,dataset,epochs,time elapsed,record_train_acc,record_test_acc,last_train_acc,last_test_acc,target density/prune,final l1 norm,learning rate,optimizer,momentum,percent zeros,irmv1_gradnorm penalty,irmv1_penalty_anneal_iter,pgd_anneal_iter,orig 28x28,ts,te,fraction z,pgd skip,rho tolerance,run notes
0,2025-04-08 01:22:59,EBD,390,probmask,mnistcifar,50,46.43180227279663,0.6224000136256218,0.6469999986886978,0.6376000071763992,0.5170000183582306,0.88671875,21.683406829833984,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:23:56,EBD,390,probmask,mnistcifar,50,46.0100781917572,0.6215000058412552,0.6640000057220459,0.5606000109314918,0.6460000103712082,0.884765625,22.967987060546875,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:24:53,EBD,390,probmask,mnistcifar,50,45.82533884048462,0.6175000108480454,0.6359999877214432,0.6524000123143197,0.5909999853372574,0.884765625,21.00757598876953,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:25:50,EBD,390,probmask,mnistcifar,50,46.45921015739441,0.6418000057935714,0.602999997138977,0.6541000173091889,0.5989999848604203,0.884765625,21.891246795654297,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:26:46,EBD,390,probmask,mnistcifar,50,45.86882305145264,0.611800003349781,0.6100000196695328,0.620000007212162,0.5800000137090683,0.884765625,20.28898048400879,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:27:43,EBD,390,probmask,mnistcifar,50,46.14853596687317,0.6255000141859055,0.6320000183582306,0.71190003323555,0.41200000047683716,0.884765625,20.81977653503418,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:28:40,EBD,390,probmask,mnistcifar,50,46.199000120162964,0.667800029039383,0.6309999978542328,0.6621000235676765,0.5609999907016754,0.884765625,20.67379379272461,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:29:37,EBD,390,probmask,mnistcifar,50,46.4826078414917,0.6123000097870827,0.6489999860525131,0.5367000147104263,0.5200000011920929,0.884765625,21.003679275512695,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:30:34,EBD,390,probmask,mnistcifar,50,45.77206373214722,0.6165000107884407,0.6520000261068344,0.5968000084161759,0.6170000040531158,0.884765625,22.329408645629883,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:31:30,EBD,390,probmask,mnistcifar,50,46.0391731262207,0.644300019621849,0.6700000089406967,0.644300019621849,0.6700000089406967,0.884765625,22.615184783935547,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:32:27,EBD,390,probmask,mnistcifar,50,46.19146704673767,0.6301000096797943,0.6119999957084655,0.7042000324130059,0.5959999966621399,0.884765625,21.41933822631836,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:33:23,EBD,390,probmask,mnistcifar,50,45.73388600349426,0.6408000074625015,0.6099999958276748,0.628300010740757,0.5580000185966492,0.8828125,20.02032470703125,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:34:20,EBD,390,probmask,mnistcifar,50,46.28529715538025,0.6549000121951103,0.6240000134706497,0.6668000264763833,0.5789999967813492,0.8828125,22.624052047729492,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:35:17,EBD,390,probmask,mnistcifar,50,46.23403239250183,0.6286000077724456,0.6110000073909759,0.6438000162243843,0.5970000088214874,0.8828125,21.162227630615234,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:36:14,EBD,390,probmask,mnistcifar,50,45.84974718093872,0.6177000076770782,0.659999998807907,0.6761000316739082,0.5929999887943268,0.8828125,22.62860679626465,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:37:11,EBD,390,probmask,mnistcifar,50,46.31784987449646,0.601800003349781,0.6569999915361404,0.5797000071406364,0.6519999992847443,0.8828125,22.86355972290039,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:38:08,EBD,390,probmask,mnistcifar,50,46.062965869903564,0.6107000032663346,0.6410000115633011,0.6739000232815743,0.5870000141859054,0.8828125,22.14196014404297,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:39:04,EBD,390,probmask,mnistcifar,50,45.96899366378784,0.6571000141501426,0.6130000072717666,0.6603000225424767,0.5630000102519989,0.8828125,20.712039947509766,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:40:04,EBD,390,probmask,mnistcifar,50,48.899625062942505,0.631500009894371,0.6770000350475311,0.5696000136137008,0.6530000132322311,0.8828125,20.87090301513672,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:41:00,EBD,390,probmask,mnistcifar,50,45.56979203224182,0.6811000328660012,0.6519999831914902,0.6927000339627266,0.6260000044107437,0.8828125,20.99291229248047,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:41:59,EBD,390,probmask,mnistcifar,50,46.611297845840454,0.6043000108003617,0.6470000171661376,0.5634000204205513,0.5140000194311142,0.8828125,20.826929092407227,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:42:55,EBD,390,probmask,mnistcifar,50,45.943875312805176,0.6298000119924545,0.6630000048875808,0.6019000049233436,0.637000013589859,0.880859375,21.442646026611328,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:43:52,EBD,390,probmask,mnistcifar,50,45.4894483089447,0.642200012743473,0.6289999961853028,0.6283000100255013,0.5999999934434891,0.880859375,20.71729850769043,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:44:48,EBD,390,probmask,mnistcifar,50,45.7093551158905,0.6143000014424324,0.6590000194311142,0.6414000052809715,0.5150000214576721,0.880859375,20.133831024169922,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:45:45,EBD,390,probmask,mnistcifar,50,45.69786238670349,0.6072000071406365,0.6169999915361405,0.626500006377697,0.5670000028610229,0.880859375,20.80068588256836,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:46:41,EBD,390,probmask,mnistcifar,50,45.81561040878296,0.6009000046849251,0.6539999955892563,0.5873000066280365,0.6389999967813492,0.880859375,22.19314193725586,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:47:38,EBD,390,probmask,mnistcifar,50,46.01191854476929,0.6546000188589096,0.6450000178813934,0.6876000329256058,0.6230000066757202,0.880859375,21.964405059814453,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:48:34,EBD,390,probmask,mnistcifar,50,45.615981101989746,0.6132000095248222,0.6400000089406968,0.5414000111222267,0.645000017285347,0.880859375,19.696781158447266,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:49:30,EBD,390,probmask,mnistcifar,50,46.12483358383179,0.6048000072836875,0.675000028014183,0.6274000082612038,0.6019999897480011,0.880859375,21.54839324951172,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:50:27,EBD,390,probmask,mnistcifar,50,46.179399251937866,0.6115000124573707,0.6600000077486038,0.6402000160217285,0.5490000051259994,0.880859375,20.91213607788086,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:51:24,EBD,390,probmask,mnistcifar,50,46.04128551483154,0.6270000061392784,0.6270000010728836,0.6504000193476677,0.6150000071525574,0.880859375,22.140853881835938,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:52:20,EBD,390,probmask,mnistcifar,50,45.78040647506714,0.6826000255942345,0.6250000071525573,0.6788000303506851,0.6219999992847443,0.87890625,21.66136360168457,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:53:17,EBD,390,probmask,mnistcifar,50,45.85935997962952,0.6138000127673149,0.666000000834465,0.6231000133752823,0.6169999897480011,0.87890625,20.85834503173828,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:54:16,EBD,390,probmask,mnistcifar,50,48.38804578781128,0.6335000099539757,0.6399999982118607,0.6914000338315964,0.571000006198883,0.87890625,20.901613235473633,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:55:13,EBD,390,probmask,mnistcifar,50,46.54087829589844,0.6323000162839889,0.6119999992847442,0.5120000094473361,0.5120000037550926,0.87890625,21.60595703125,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:56:11,EBD,390,probmask,mnistcifar,50,46.55218839645386,0.6008000127673149,0.618000002503395,0.558000009894371,0.5250000083446502,0.87890625,22.26837158203125,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
0,2025-04-08 01:57:08,EBD,390,probmask,mnistcifar,50,45.995293378829956,0.6184000138640404,0.6379999965429306,0.5492000135183335,0.6230000007152557,0.87890625,22.041017532348633,0.006,adam,None,0.0,10000.0,13,600,False,0.28,0.6,None,None,None,running batch notes
