date,record_train_acc,record_test_acc,last_train_acc,last_test_acc
2024-09-05 22:00:14,0.8473000238537789,0.10300000756978989,0.8473000238537789,0.10300000756978989
2024-09-05 22:00:16,0.8493000204563141,0.10500000417232513,0.8493000204563141,0.10500000417232513
2024-09-05 22:00:18,0.8498000239133835,0.1300000101327896,0.8498000239133835,0.1300000101327896
2024-09-05 22:00:20,0.8496000281572342,0.14500001072883606,0.8496000281572342,0.14500001072883606
2024-09-05 22:00:22,0.8576000232100487,0.25699999928474426,0.8576000232100487,0.25699999928474426
2024-09-05 22:00:24,0.8602000216841698,0.27300000190734863,0.8602000216841698,0.27300000190734863
2024-09-05 22:00:26,0.8602000216841698,0.27300000190734863,0.8485000241994858,0.14000000059604645
2024-09-05 22:00:28,0.8602000216841698,0.27300000190734863,0.8594000267982483,0.26600000262260437
2024-09-05 22:00:30,0.8602000216841698,0.27300000190734863,0.8602000244259834,0.22300000488758087
2024-09-05 22:00:32,0.8664000182151794,0.38600000739097595,0.8664000182151794,0.38600000739097595
2024-09-05 22:00:34,0.8596000279188156,0.5490000247955322,0.8596000279188156,0.5490000247955322
2024-09-05 22:00:35,0.8596000279188156,0.5490000247955322,0.8432000232934952,0.5120000243186951
2024-09-05 22:00:37,0.8437000281214714,0.6110000014305115,0.8437000281214714,0.6110000014305115
2024-09-05 22:00:39,0.8437000281214714,0.6110000014305115,0.8682000223398209,0.5049999952316284
2024-09-05 22:00:41,0.8437000281214714,0.6110000014305115,0.8729000199437141,0.36900001764297485
2024-09-05 22:00:43,0.8437000281214714,0.6110000014305115,0.5010000158846378,0.5
2024-09-05 22:00:45,0.8437000281214714,0.6110000014305115,0.5223000146150589,0.562000036239624
2024-09-05 22:00:47,0.8437000281214714,0.6110000014305115,0.5002000108957291,0.5020000338554382
2024-09-05 22:00:49,0.8437000281214714,0.6110000014305115,0.48850000792741777,0.5370000004768372
2024-09-05 22:00:51,0.8437000281214714,0.6110000014305115,0.46080000430345536,0.6170000433921814
2024-09-05 22:00:53,0.8437000281214714,0.6110000014305115,0.4238000046312809,0.6540000438690186
2024-09-05 22:00:55,0.8437000281214714,0.6110000014305115,0.41050000542402265,0.6580000519752502
2024-09-05 22:00:57,0.8437000281214714,0.6110000014305115,0.4204000049233437,0.6210000514984131
2024-09-05 22:00:59,0.8437000281214714,0.6110000014305115,0.4296000045537949,0.612000048160553
2024-09-05 22:01:01,0.8437000281214714,0.6110000014305115,0.4375000042021275,0.5990000367164612
2024-09-05 22:01:02,0.8437000281214714,0.6110000014305115,0.4416000050008297,0.5960000157356262
2024-09-05 22:01:04,0.8437000281214714,0.6110000014305115,0.44670000490546224,0.5990000367164612
2024-09-05 22:01:06,0.8437000281214714,0.6110000014305115,0.4508000046610832,0.5879999995231628
2024-09-05 22:01:08,0.8437000281214714,0.6110000014305115,0.45370000585913656,0.5790000557899475
2024-09-05 22:01:10,0.8437000281214714,0.6110000014305115,0.45680000534653664,0.5760000348091125
2024-09-05 22:01:12,0.8437000281214714,0.6110000014305115,0.45890000626444816,0.5700000524520874
2024-09-05 22:01:14,0.8437000281214714,0.6110000014305115,0.4613000072836876,0.5680000185966492
2024-09-05 22:01:16,0.8437000281214714,0.6110000014305115,0.46220000860095023,0.5649999976158142
2024-09-05 22:01:18,0.8437000281214714,0.6110000014305115,0.4639000051319599,0.5670000314712524
2024-09-05 22:01:20,0.8437000281214714,0.6110000014305115,0.46450000762939453,0.5640000104904175
2024-09-05 22:01:22,0.8437000281214714,0.6110000014305115,0.4672000080943108,0.5630000233650208
2024-09-05 22:01:24,0.8437000281214714,0.6110000014305115,0.4686000056862831,0.562000036239624
2024-09-05 22:01:26,0.8437000281214714,0.6110000014305115,0.46800001174211503,0.5660000443458557
2024-09-05 22:01:28,0.8437000281214714,0.6110000014305115,0.4678000071048737,0.5680000185966492
2024-09-05 22:01:30,0.8437000281214714,0.6110000014305115,0.46790000826120376,0.5660000443458557
2024-09-05 22:01:32,0.8437000281214714,0.6110000014305115,0.465700008392334,0.5690000057220459
2024-09-05 22:01:33,0.8437000281214714,0.6110000014305115,0.4618000086247921,0.5750000476837158
