runid,date,model,hidden_dim,algorithm,dataset,epochs,time elapsed,record_train_acc,record_test_acc,last_train_acc,last_test_acc,target density/prune,final l1 norm,learning rate,optimizer,momentum,percent zeros,irmv1_gradnorm penalty,irmv1_penalty_anneal_iter,pgd_anneal_iter,orig 28x28,ts,te,fraction z,pgd skip,rho tolerance
0,9/27/2024 16:41,resnet18,390,probmask,mnistcifar,50,44.70294476,0.607900008,0.638000013,0.687400032,0.620999984,0.736328125,19.63354874,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 16:40,resnet18,390,probmask,mnistcifar,50,47.19749522,0.700000035,0.616999984,0.719900033,0.606000009,0.736328125,20.85215378,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 16:39,resnet18,390,probmask,mnistcifar,50,42.40156746,0.605600009,0.651999996,0.658200021,0.559000009,0.794921875,20.93126678,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 16:38,resnet18,390,probmask,mnistcifar,50,43.96251702,0.622600007,0.634999999,0.676900029,0.601000004,0.794921875,23.26437759,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 16:37,resnet18,390,probmask,mnistcifar,50,42.95228195,0.659800022,0.626000019,0.685700032,0.570999995,0.794921875,20.62568283,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 16:36,resnet18,390,probmask,mnistcifar,50,43.58361244,0.678000028,0.637000015,0.678000028,0.637000015,0.794921875,20.91701126,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 16:35,resnet18,390,probmask,mnistcifar,50,43.34390759,0.625400012,0.647000015,0.499900016,0.500000005,0.794921875,19.66775131,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 16:34,resnet18,390,probmask,mnistcifar,50,43.67667556,0.656600019,0.605000001,0.711400033,0.555999994,0.794921875,21.65845871,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 16:34,resnet18,390,probmask,mnistcifar,50,46.44292712,0.645300012,0.632000015,0.669300034,0.566,0.794921875,20.91633415,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 16:33,resnet18,390,probmask,mnistcifar,50,47.22279119,0.700000038,0.62000001,0.67150003,0.609999994,0.794921875,21.65668106,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 16:32,resnet18,390,probmask,mnistcifar,50,46.8603282,0.615300008,0.630000006,0.677200026,0.551000016,0.794921875,22.65757179,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 16:31,resnet18,390,probmask,mnistcifar,50,43.57444024,0.61590001,0.655000016,0.669000028,0.591999995,0.794921875,21.75369644,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 16:30,resnet18,390,probmask,mnistcifar,50,44.20438576,0.618500008,0.658000008,0.561800008,0.680000015,0.8046875,20.98351288,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 16:29,resnet18,390,probmask,mnistcifar,50,45.32349277,0.674800028,0.63500003,0.649700017,0.520000004,0.8046875,21.00621796,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 16:28,resnet18,390,probmask,mnistcifar,50,46.21817684,0.63320001,0.637000014,0.697900033,0.585000018,0.8046875,20.37243462,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 16:27,resnet18,390,probmask,mnistcifar,50,46.36889029,0.649600018,0.652000024,0.661600019,0.587999994,0.8046875,21.3239212,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
0,9/27/2024 16:26,resnet18,390,probmask,mnistcifar,50,42.69547844,0.662700025,0.630000027,0.694700033,0.605000013,0.8046875,21.99536896,0.006,adam,None,0,10000,13,600,FALSE,0.28,0.6,None,None,None
