record_train_acc,record_test_acc,last_train_acc,last_test_acc
0.6065000110864639,0.5860000252723694,0.5727000105977058,0.5740000009536743
0.6065000110864639,0.5860000252723694,0.5402000144720077,0.6380000114440918
0.6065000110864639,0.5860000252723694,0.5504000189304352,0.6020000576972961
0.6065000110864639,0.5860000252723694,0.5419000137448311,0.6150000095367432
0.6065000110864639,0.5860000252723694,0.5416000180840492,0.5940000414848328
0.6065000110864639,0.5860000252723694,0.5312000175118446,0.6430000066757202
0.6065000110864639,0.5860000252723694,0.5009000124037266,0.6540000438690186
0.6065000110864639,0.5860000252723694,0.49490001434087755,0.6490000486373901
0.6065000110864639,0.5860000252723694,0.526800018966198,0.6270000338554382
0.6065000110864639,0.5860000252723694,0.5141000154018402,0.6150000095367432
0.6065000110864639,0.5860000252723694,0.5547000131607056,0.6370000243186951
0.6065000110864639,0.5860000252723694,0.5150000122785569,0.6220000386238098
0.6065000110864639,0.5860000252723694,0.5120000165998936,0.6220000386238098
0.6065000110864639,0.5860000252723694,0.49310000738501547,0.64000004529953
0.6065000110864639,0.5860000252723694,0.5138000158369541,0.6320000290870667
0.6065000110864639,0.5860000252723694,0.5046000164151192,0.6300000548362732
0.6065000110864639,0.5860000252723694,0.5009000109434127,0.6420000195503235
0.8532000281214714,0.1300000101327896,0.8532000281214714,0.1300000101327896
0.8797000249028206,0.2150000035762787,0.8797000249028206,0.2150000035762787
0.921900022983551,0.2510000169277191,0.921900022983551,0.2510000169277191
0.9485000169277191,0.33900001645088196,0.9485000169277191,0.33900001645088196
0.9485000169277191,0.33900001645088196,0.910500023663044,0.26900002360343933
0.9485000169277191,0.33900001645088196,0.9513000223636627,0.25300002098083496
0.9485000169277191,0.33900001645088196,0.9244000251293183,0.20900000631809235
0.9485000169277191,0.33900001645088196,0.9528000164628029,0.281000018119812
0.9704000181555748,0.37400001287460327,0.9704000181555748,0.37400001287460327
0.9631000242829323,0.4010000228881836,0.9631000242829323,0.4010000228881836
0.9631000242829323,0.4010000228881836,0.9745000213980675,0.34300002455711365
0.9631000242829323,0.4010000228881836,0.9792000151872635,0.30300000309944153
0.9631000242829323,0.4010000228881836,0.9786000221967697,0.3370000123977661
0.9631000242829323,0.4010000228881836,0.9811000255346298,0.36900001764297485
0.9631000242829323,0.4010000228881836,0.9728000189661979,0.3190000057220459
0.9631000242829323,0.4010000228881836,0.958400016784668,0.3930000066757202
0.9631000242829323,0.4010000228881836,0.9467000154852867,0.3680000305175781
0.9631000242829323,0.4010000228881836,0.9495000194311142,0.38200002908706665
0.9631000242829323,0.4010000228881836,0.9448000171780586,0.3290000259876251
0.9631000242829323,0.4010000228881836,0.9667000233530998,0.2540000081062317
0.9631000242829323,0.4010000228881836,0.9766000276207923,0.3330000042915344
0.9631000242829323,0.4010000228881836,0.9771000277996064,0.3790000081062317
0.9759000208973885,0.4050000309944153,0.9759000208973885,0.4050000309944153
0.9759000208973885,0.4050000309944153,0.9807000326514244,0.3680000305175781
0.9759000208973885,0.4050000309944153,0.9822000360488892,0.36900001764297485
0.9759000208973885,0.4050000309944153,0.9840000368952752,0.3460000157356262
0.9759000208973885,0.4050000309944153,0.9829000325202942,0.3700000047683716
0.9759000208973885,0.4050000309944153,0.9839000347852707,0.36100003123283386
0.9759000208973885,0.4050000309944153,0.9824000290632248,0.367000013589859
0.9759000208973885,0.4050000309944153,0.9833000324964524,0.3570000231266022
0.9759000208973885,0.4050000309944153,0.9830000392794609,0.3710000216960907
0.9759000208973885,0.4050000309944153,0.9862000367641449,0.36000001430511475
0.9759000208973885,0.4050000309944153,0.9847000356912613,0.35100001096725464
0.9759000208973885,0.4050000309944153,0.9845000370740891,0.3700000047683716
0.9759000208973885,0.4050000309944153,0.98560004144907,0.3850000202655792
0.9759000208973885,0.4050000309944153,0.9871000425219536,0.3530000150203705
0.9759000208973885,0.4050000309944153,0.9870000413656235,0.38100001215934753
0.9759000208973885,0.4050000309944153,0.9867000402212143,0.3660000264644623
0.9759000208973885,0.4050000309944153,0.9876000343561172,0.35600000619888306
0.9759000208973885,0.4050000309944153,0.9866000413894653,0.34800001978874207
0.9759000208973885,0.4050000309944153,0.9882000436186791,0.36100003123283386
0.9759000208973885,0.4050000309944153,0.9881000471115112,0.3320000171661377
0.9759000208973885,0.4050000309944153,0.988700043797493,0.34700000286102295
0.9759000208973885,0.4050000309944153,0.9901000460386277,0.3530000150203705
0.9759000208973885,0.4050000309944153,0.9884000426530838,0.3540000021457672
0.9759000208973885,0.4050000309944153,0.9877000415325164,0.35500001907348633
0.9759000208973885,0.4050000309944153,0.9893000447154046,0.3490000069141388
0.9759000208973885,0.4050000309944153,0.9885000484585762,0.3330000042915344
0.9759000208973885,0.4050000309944153,0.9879000391960144,0.3450000286102295
0.9759000208973885,0.4050000309944153,0.9893000437617302,0.35200002789497375
