runid,date,model,hidden_dim,algorithm,dataset,epochs,time elapsed,record_train_acc,record_test_acc,last_train_acc,last_test_acc,target density/prune,final l1 norm,learning rate,optimizer,momentum,percent zeros,irmv1_gradnorm penalty,irmv1_penalty_anneal_iter,pgd_anneal_iter,orig 28x28,ts,te,fraction z,pgd skip,rho tolerance,run notes
0,2025-04-08 11:55:51,EBD,390,pgd-IRMv1,mnistcifar,50,34.3454008102417,0.8522000256180763,0.7780000162124634,0.6046000121235847,0.57299999833107,25.0,6.220727920532227,0.006,adam,None,0.115234375,10000.0,400,1200,False,0.28,0.6,0.8,5,59,running batch notes
0,2025-04-08 11:56:37,EBD,390,pgd-IRMv1,mnistcifar,50,34.30807328224182,0.8461000271439553,0.7730000299215317,0.5047000098824501,0.5020000079274177,25.0,4.533714294433594,0.006,adam,None,0.115234375,10000.0,400,1200,False,0.28,0.6,0.8,5,59,running batch notes
0,2025-04-08 11:57:22,EBD,390,pgd-IRMv1,mnistcifar,50,34.40935659408569,0.8458000280857086,0.7500000119209289,0.6202000070214272,0.6019999855756759,25.0,9.316156387329102,0.006,adam,None,0.115234375,10000.0,400,1200,False,0.28,0.6,0.8,5,59,running batch notes
0,2025-04-08 11:58:08,EBD,390,pgd-IRMv1,mnistcifar,50,34.407482385635376,0.8439000293016433,0.753000003695488,0.5000000075995922,0.49999999612569807,25.0,6.362207412719727,0.006,adam,None,0.115234375,10000.0,400,1200,False,0.28,0.6,0.8,5,59,running batch notes
0,2025-04-08 11:58:54,EBD,390,pgd-IRMv1,mnistcifar,50,34.64750909805298,0.8389000291824341,0.7550000166893005,0.7872000260949135,0.7180000156164169,25.0,6.902436256408691,0.006,adam,None,0.115234375,10000.0,400,1200,False,0.28,0.6,0.8,5,59,running batch notes
0,2025-04-08 11:59:40,EBD,390,pgd-IRMv1,mnistcifar,50,34.3523383140564,0.8214000202417374,0.7610000324249268,0.5631000086665153,0.5539999896287918,25.0,10.975545883178711,0.006,adam,None,0.115234375,10000.0,400,1200,False,0.28,0.6,0.8,5,59,running batch notes
0,2025-04-08 12:00:25,EBD,390,pgd-IRMv1,mnistcifar,50,34.79087543487549,0.8528000289797782,0.7660000312328339,0.6478000146150589,0.608000003695488,25.0,5.722147464752197,0.006,adam,None,0.115234375,10000.0,400,1200,False,0.28,0.6,0.8,5,59,running batch notes
0,2025-04-08 12:01:12,EBD,390,pgd-IRMv1,mnistcifar,50,35.47800540924072,0.8427000275850296,0.7660000133514404,0.5914000076651573,0.57,25.0,4.796076774597168,0.006,adam,None,0.1171875,10000.0,400,1200,False,0.28,0.6,0.8,5,60,running batch notes
0,2025-04-08 12:01:58,EBD,390,pgd-IRMv1,mnistcifar,50,34.49085283279419,0.8463000258803368,0.7660000294446945,0.5000000075995922,0.49999999612569807,25.0,4.775467872619629,0.006,adam,None,0.1171875,10000.0,400,1200,False,0.28,0.6,0.8,5,60,running batch notes
0,2025-04-08 12:02:45,EBD,390,pgd-IRMv1,mnistcifar,50,35.440125703811646,0.8356000264286995,0.7680000150203705,0.6167000151276588,0.5890000176429748,25.0,6.2284698486328125,0.006,adam,None,0.1171875,10000.0,400,1200,False,0.28,0.6,0.8,5,60,running batch notes
0,2025-04-08 12:03:31,EBD,390,pgd-IRMv1,mnistcifar,50,34.7810537815094,0.8468000186681748,0.7660000222921372,0.5022000097930431,0.49900000780820847,25.0,7.668270111083984,0.006,adam,None,0.1171875,10000.0,400,1200,False,0.28,0.6,0.8,5,60,running batch notes
0,2025-04-08 12:04:17,EBD,390,pgd-IRMv1,mnistcifar,50,35.211419105529785,0.8488000177145004,0.7550000327825547,0.614000005364418,0.6000000017881394,25.0,5.299404144287109,0.006,adam,None,0.1171875,10000.0,400,1200,False,0.28,0.6,0.8,5,60,running batch notes
0,2025-04-08 12:05:05,EBD,390,pgd-IRMv1,mnistcifar,50,36.447094440460205,0.8143000263571739,0.7580000114440918,0.5000000075995922,0.49999999612569807,25.0,5.209776878356934,0.006,adam,None,0.1171875,10000.0,400,1200,False,0.28,0.6,0.8,5,60,running batch notes
0,2025-04-08 12:05:54,EBD,390,pgd-IRMv1,mnistcifar,50,36.32291793823242,0.864400021314621,0.757000030875206,0.6472000114321709,0.6380000054836273,25.0,6.673603057861328,0.006,adam,None,0.1171875,10000.0,400,1200,False,0.28,0.6,0.8,5,60,running batch notes
0,2025-04-08 12:06:41,EBD,390,pgd-IRMv1,mnistcifar,50,35.550591230392456,0.8465000215172768,0.7660000330209732,0.5000000090003014,0.5000000089406967,25.0,4.500799655914307,0.006,adam,None,0.1171875,10000.0,400,1200,False,0.28,0.6,0.8,5,60,running batch notes
0,2025-04-08 12:07:28,EBD,390,pgd-IRMv1,mnistcifar,50,34.98083710670471,0.853500025331974,0.7570000058412552,0.5000000075995922,0.49999999612569807,25.0,4.9454665184021,0.006,adam,None,0.1171875,10000.0,400,1200,False,0.28,0.6,0.8,5,60,running batch notes
0,2025-04-08 12:08:14,EBD,390,pgd-IRMv1,mnistcifar,50,35.158286809921265,0.8470000222325325,0.762000013589859,0.5411000106930732,0.5340000039339066,25.0,5.6662821769714355,0.006,adam,None,0.1171875,10000.0,400,1200,False,0.28,0.6,0.8,5,60,running batch notes
0,2025-04-08 12:09:02,EBD,390,pgd-IRMv1,mnistcifar,50,36.174073934555054,0.8284000282287598,0.7690000104904174,0.5000000075995922,0.49999999612569807,25.0,2.9018213748931885,0.006,adam,None,0.119140625,10000.0,400,1200,False,0.28,0.6,0.8,5,61,running batch notes
0,2025-04-08 12:09:49,EBD,390,pgd-IRMv1,mnistcifar,50,36.148637533187866,0.8119000254273414,0.7570000201463699,0.5000000075995922,0.49999999612569807,25.0,4.006197452545166,0.006,adam,None,0.119140625,10000.0,400,1200,False,0.28,0.6,0.8,5,61,running batch notes
0,2025-04-08 12:10:35,EBD,390,pgd-IRMv1,mnistcifar,50,34.66778302192688,0.8586000226736069,0.7650000071525573,0.5000000075995922,0.49999999612569807,25.0,4.747473239898682,0.006,adam,None,0.119140625,10000.0,400,1200,False,0.28,0.6,0.8,5,61,running batch notes
0,2025-04-08 12:11:21,EBD,390,pgd-IRMv1,mnistcifar,50,34.9370858669281,0.8388000227212906,0.764000004529953,0.5000000090003014,0.5000000089406967,25.0,4.971460819244385,0.006,adam,None,0.119140625,10000.0,400,1200,False,0.28,0.6,0.8,5,61,running batch notes
0,2025-04-08 12:12:08,EBD,390,pgd-IRMv1,mnistcifar,50,35.36354613304138,0.819900023162365,0.761000028848648,0.6488000205755233,0.6370000094175339,25.0,6.181020259857178,0.006,adam,None,0.119140625,10000.0,400,1200,False,0.28,0.6,0.8,5,61,running batch notes
0,2025-04-08 12:12:54,EBD,390,pgd-IRMv1,mnistcifar,50,35.648406744003296,0.8159000247716903,0.7550000202655792,0.5371000162661076,0.514000004529953,25.0,5.447268486022949,0.006,adam,None,0.119140625,10000.0,400,1200,False,0.28,0.6,0.8,5,61,running batch notes
0,2025-04-08 12:13:42,EBD,390,pgd-IRMv1,mnistcifar,50,35.64926290512085,0.8726000222563743,0.7580000191926957,0.5000000075995922,0.49999999612569807,25.0,6.013978481292725,0.006,adam,None,0.119140625,10000.0,400,1200,False,0.28,0.6,0.8,5,61,running batch notes
0,2025-04-08 12:14:28,EBD,390,pgd-IRMv1,mnistcifar,50,34.776649475097656,0.8541000218987465,0.7740000200271606,0.5600000095963478,0.5310000211000443,25.0,4.198091506958008,0.006,adam,None,0.119140625,10000.0,400,1200,False,0.28,0.6,0.8,5,61,running batch notes
0,2025-04-08 12:15:14,EBD,390,pgd-IRMv1,mnistcifar,50,35.08243799209595,0.8701000218987465,0.7550000095367432,0.5000000090003014,0.5000000089406967,25.0,3.974623203277588,0.006,adam,None,0.119140625,10000.0,400,1200,False,0.28,0.6,0.8,5,61,running batch notes
0,2025-04-08 12:16:01,EBD,390,pgd-IRMv1,mnistcifar,50,35.60943794250488,0.8343000257611275,0.7660000151395798,0.67980002617836,0.6510000270605087,25.0,6.369422912597656,0.006,adam,None,0.119140625,10000.0,400,1200,False,0.28,0.6,0.8,5,61,running batch notes
0,2025-04-08 12:16:49,EBD,390,pgd-IRMv1,mnistcifar,50,35.76772856712341,0.8265000303983688,0.7780000036954879,0.5000000090003014,0.5000000089406967,25.0,3.2475526332855225,0.006,adam,None,0.12109375,10000.0,400,1200,False,0.28,0.6,0.8,5,62,running batch notes
0,2025-04-08 12:17:35,EBD,390,pgd-IRMv1,mnistcifar,50,34.762826681137085,0.8625000293254852,0.7610000091791153,0.6744000284075737,0.6350000113248825,25.0,5.671431541442871,0.006,adam,None,0.12109375,10000.0,400,1200,False,0.28,0.6,0.8,5,62,running batch notes
0,2025-04-08 12:18:21,EBD,390,pgd-IRMv1,mnistcifar,50,34.931517124176025,0.8327000254392624,0.7600000208616257,0.5000000090003014,0.5000000089406967,25.0,3.018472909927368,0.006,adam,None,0.12109375,10000.0,400,1200,False,0.28,0.6,0.8,5,62,running batch notes
0,2025-04-08 12:19:08,EBD,390,pgd-IRMv1,mnistcifar,50,36.08830761909485,0.8330000264048576,0.7660000169277191,0.655000015437603,0.6540000134706497,25.0,5.677461624145508,0.006,adam,None,0.12109375,10000.0,400,1200,False,0.28,0.6,0.8,5,62,running batch notes
0,2025-04-08 12:19:55,EBD,390,pgd-IRMv1,mnistcifar,50,35.920530796051025,0.8497000213265419,0.7580000174045562,0.6851000313162804,0.6500000262260437,25.0,7.519173622131348,0.006,adam,None,0.12109375,10000.0,400,1200,False,0.28,0.6,0.8,5,62,running batch notes
0,2025-04-08 12:20:43,EBD,390,pgd-IRMv1,mnistcifar,50,36.02911949157715,0.8254000260829926,0.7610000342130661,0.6490000154972076,0.6190000057220459,25.0,4.9203572273254395,0.006,adam,None,0.12109375,10000.0,400,1200,False,0.28,0.6,0.8,5,62,running batch notes
0,2025-04-08 12:21:28,EBD,390,pgd-IRMv1,mnistcifar,50,34.50458002090454,0.8493000236749649,0.7630000215768814,0.6429000135064125,0.6070000022649765,25.0,5.293415069580078,0.006,adam,None,0.12109375,10000.0,400,1200,False,0.28,0.6,0.8,5,62,running batch notes
0,2025-04-08 12:22:14,EBD,390,pgd-IRMv1,mnistcifar,50,35.3332417011261,0.8518000221848487,0.7740000021457673,0.652000019967556,0.6250000029802323,25.0,6.578909873962402,0.006,adam,None,0.12109375,10000.0,400,1200,False,0.28,0.6,0.8,5,62,running batch notes
0,2025-04-08 12:23:00,EBD,390,pgd-IRMv1,mnistcifar,50,35.35202670097351,0.8246000238060951,0.7580000048875809,0.6058000109195709,0.587999991774559,25.0,5.383786201477051,0.006,adam,None,0.12109375,10000.0,400,1200,False,0.28,0.6,0.8,5,62,running batch notes
0,2025-04-08 12:23:48,EBD,390,pgd-IRMv1,mnistcifar,50,36.23744773864746,0.8223000272512436,0.7570000183582306,0.6405000167489052,0.6069999986886978,25.0,8.004335403442383,0.006,adam,None,0.12109375,10000.0,400,1200,False,0.28,0.6,0.8,5,62,running batch notes
0,2025-04-08 12:24:34,EBD,390,pgd-IRMv1,mnistcifar,50,34.87342071533203,0.8465000254511833,0.7680000185966491,0.5000000075995922,0.49999999612569807,25.0,3.2915968894958496,0.006,adam,None,0.12890625,10000.0,400,1200,False,0.28,0.6,0.8,5,66,running batch notes
0,2025-04-08 12:25:19,EBD,390,pgd-IRMv1,mnistcifar,50,35.267842292785645,0.8427000250220299,0.7630000001192093,0.5000000075995922,0.49999999612569807,25.0,9.677274703979492,0.006,adam,None,0.12890625,10000.0,400,1200,False,0.28,0.6,0.8,5,66,running batch notes
0,2025-04-08 12:26:07,EBD,390,pgd-IRMv1,mnistcifar,50,35.6726279258728,0.8308000275492669,0.7550000166893005,0.6697000258564949,0.6390000134706497,25.0,11.745674133300781,0.006,adam,None,0.12890625,10000.0,400,1200,False,0.28,0.6,0.8,5,66,running batch notes
0,2025-04-08 12:26:53,EBD,390,pgd-IRMv1,mnistcifar,50,35.83106970787048,0.8257000220417976,0.7670000195503235,0.5000000090003014,0.5000000089406967,25.0,4.607619762420654,0.006,adam,None,0.12890625,10000.0,400,1200,False,0.28,0.6,0.8,5,66,running batch notes
0,2025-04-08 12:27:42,EBD,390,pgd-IRMv1,mnistcifar,50,36.60318207740784,0.8439000253677368,0.7600000208616257,0.5000000090003014,0.5000000089406967,25.0,6.036191463470459,0.006,adam,None,0.12890625,10000.0,400,1200,False,0.28,0.6,0.8,5,66,running batch notes
0,2025-04-08 12:28:28,EBD,390,pgd-IRMv1,mnistcifar,50,34.852672815322876,0.8388000299334526,0.7580000174045562,0.6345000165700913,0.6010000085830689,25.0,4.635869026184082,0.006,adam,None,0.12890625,10000.0,400,1200,False,0.28,0.6,0.8,5,66,running batch notes
0,2025-04-08 12:29:14,EBD,390,pgd-IRMv1,mnistcifar,50,35.5337975025177,0.8388000222444534,0.7660000169277191,0.5000000075995922,0.49999999612569807,25.0,5.165280342102051,0.006,adam,None,0.12890625,10000.0,400,1200,False,0.28,0.6,0.8,5,66,running batch notes
0,2025-04-08 12:30:02,EBD,390,pgd-IRMv1,mnistcifar,50,35.976290702819824,0.8505000268816948,0.7590000236034393,0.591300007879734,0.5470000094175339,25.0,12.244802474975586,0.006,adam,None,0.12890625,10000.0,400,1200,False,0.28,0.6,0.8,5,66,running batch notes
0,2025-04-08 12:30:50,EBD,390,pgd-IRMv1,mnistcifar,50,36.42534589767456,0.844700025856495,0.7530000168085098,0.5959000073075295,0.5820000046491622,25.0,4.774219512939453,0.006,adam,None,0.12890625,10000.0,400,1200,False,0.28,0.6,0.8,5,66,running batch notes
0,2025-04-08 12:31:35,EBD,390,pgd-IRMv1,mnistcifar,50,34.88485360145569,0.8305000285506249,0.7760000306367875,0.6036000103950501,0.5890000051259995,25.0,5.510272026062012,0.006,adam,None,0.12890625,10000.0,400,1200,False,0.28,0.6,0.8,5,66,running batch notes
